Fecha,Area_Sanitaria,Casos_Abiertos,Pruebas_PCR_Realizadas,Porcentaje_Infecciones
2023-05-04,"A.S. FERROL","5","25","20%"
2023-05-04,"A.S. LUGO, A MARIÑA E MONFORTE","6","44","13,64%"
2023-05-04,"A.S. OURENSE, VERÍN E O BARCO","3","19","15,79%"
2023-05-04,"A.S. PONTEVEDRA E O SALNÉS","3","18","16,67%"
2023-05-04,"A.S. SANTIAGO E BARBANZA","3","29","10,34%"
2023-05-04,"A.S. VIGO","12","60","20%"
2023-05-04,"GALICIA","45","253","17,79%"
2023-05-05,"A.S. A CORUÑA E CEE","6","41","14,63%"
2023-05-05,"A.S. FERROL","6","23","26,09%"
2023-05-05,"A.S. LUGO, A MARIÑA E MONFORTE","2","25","8%"
2023-05-05,"A.S. OURENSE, VERÍN E O BARCO","3","29","10,34%"
2023-05-05,"A.S. PONTEVEDRA E O SALNÉS","3","50","6%"
2023-05-05,"A.S. SANTIAGO E BARBANZA","4","30","13,33%"
2023-05-05,"A.S. VIGO","4","47","8,51%"
2023-05-05,"GALICIA","28","245","11,43%"
2023-05-06,"A.S. A CORUÑA E CEE","5","29","17,24%"
2023-05-06,"A.S. FERROL","1","12","8,33%"
2023-05-06,"A.S. LUGO, A MARIÑA E MONFORTE","2","31","6,45%"
2023-05-06,"A.S. OURENSE, VERÍN E O BARCO","3","17","17,65%"
2023-05-06,"A.S. PONTEVEDRA E O SALNÉS","0","10","0%"
2023-05-06,"A.S. SANTIAGO E BARBANZA","1","40","2,5%"
2023-05-06,"A.S. VIGO","4","34","11,76%"
2023-05-06,"GALICIA","16","173","9,25%"
2023-05-07,"A.S. A CORUÑA E CEE","3","19","15,79%"
2023-05-07,"A.S. FERROL","2","15","13,33%"
2023-05-07,"A.S. LUGO, A MARIÑA E MONFORTE","1","29","3,45%"
2023-05-07,"A.S. OURENSE, VERÍN E O BARCO","0","4","0%"
2023-05-07,"A.S. PONTEVEDRA E O SALNÉS","0","8","0%"
2023-05-07,"A.S. SANTIAGO E BARBANZA","1","18","5,56%"
2023-05-07,"A.S. VIGO","5","21","23,81%"
2023-05-07,"GALICIA","12","114","10,53%"
2023-05-08,"A.S. A CORUÑA E CEE","7","62","11,29%"
2023-05-08,"A.S. FERROL","4","27","14,81%"
2023-05-08,"A.S. LUGO, A MARIÑA E MONFORTE","7","45","15,56%"
2023-05-08,"A.S. OURENSE, VERÍN E O BARCO","1","30","3,33%"
2023-05-08,"A.S. PONTEVEDRA E O SALNÉS","5","41","12,2%"
2023-05-08,"A.S. SANTIAGO E BARBANZA","5","32","15,63%"
2023-05-08,"A.S. VIGO","13","59","22,03%"
2023-05-08,"GALICIA","42","296","14,19%"
2023-05-09,"A.S. A CORUÑA E CEE","4","39","10,26%"
2023-05-09,"A.S. FERROL","5","34","14,71%"
2023-05-09,"A.S. LUGO, A MARIÑA E MONFORTE","6","43","13,95%"
2023-05-09,"A.S. OURENSE, VERÍN E O BARCO","3","28","10,71%"
2023-05-09,"A.S. PONTEVEDRA E O SALNÉS","4","40","10%"
2023-05-09,"A.S. SANTIAGO E BARBANZA","1","44","2,27%"
2023-05-09,"A.S. VIGO","3","36","8,33%"
2023-05-09,"GALICIA","26","264","9,85%"
2023-05-10,"A.S. A CORUÑA E CEE","6","50","12%"
2023-05-10,"A.S. FERROL","2","13","15,38%"
2023-05-10,"A.S. LUGO, A MARIÑA E MONFORTE","9","55","16,36%"
2023-05-10,"A.S. OURENSE, VERÍN E O BARCO","1","26","3,85%"
2023-05-10,"A.S. PONTEVEDRA E O SALNÉS","3","32","9,38%"
2023-05-10,"A.S. SANTIAGO E BARBANZA","3","38","7,89%"
2023-05-10,"A.S. VIGO","0","37","0%"
2023-05-10,"GALICIA","24","251","9,56%"
2023-05-11,"A.S. A CORUÑA E CEE","11","48","22,92%"
2023-05-11,"A.S. FERROL","3","18","16,67%"
2023-05-11,"A.S. LUGO, A MARIÑA E MONFORTE","6","26","23,08%"
2023-05-11,"A.S. OURENSE, VERÍN E O BARCO","3","28","10,71%"
2023-05-11,"A.S. PONTEVEDRA E O SALNÉS","5","21","23,81%"
2023-05-11,"A.S. SANTIAGO E BARBANZA","3","51","5,88%"
2023-05-11,"A.S. VIGO","5","34","14,71%"
2023-05-11,"GALICIA","36","226","15,93%"
2023-05-12,"A.S. A CORUÑA E CEE","4","34","11,76%"
2023-05-12,"A.S. FERROL","2","20","10%"
2023-05-12,"A.S. LUGO, A MARIÑA E MONFORTE","0","33","0%"
2023-05-12,"A.S. OURENSE, VERÍN E O BARCO","2","29","6,9%"
2023-05-12,"A.S. PONTEVEDRA E O SALNÉS","0","16","0%"
2023-05-12,"A.S. SANTIAGO E BARBANZA","0","33","0%"
2023-05-12,"A.S. VIGO","4","17","23,53%"
2023-05-12,"GALICIA","12","182","6,59%"
2023-05-13,"A.S. A CORUÑA E CEE","8","51","15,69%"
2023-05-13,"A.S. FERROL","2","8","25%"
2023-05-13,"A.S. LUGO, A MARIÑA E MONFORTE","2","29","6,9%"
2023-05-13,"A.S. OURENSE, VERÍN E O BARCO","1","13","7,69%"
2023-05-13,"A.S. PONTEVEDRA E O SALNÉS","2","12","16,67%"
2023-05-13,"A.S. SANTIAGO E BARBANZA","2","35","5,71%"
2023-05-13,"A.S. VIGO","8","49","16,33%"
2023-05-13,"GALICIA","25","197","12,69%"
2023-05-14,"A.S. A CORUÑA E CEE","2","23","8,7%"
2023-05-14,"A.S. FERROL","6","24","25%"
2023-05-14,"A.S. LUGO, A MARIÑA E MONFORTE","5","31","16,13%"
2023-05-14,"A.S. OURENSE, VERÍN E O BARCO","1","6","16,67%"
2023-05-14,"A.S. PONTEVEDRA E O SALNÉS","1","7","14,29%"
2023-05-14,"A.S. SANTIAGO E BARBANZA","0","20","0%"
2023-05-14,"A.S. VIGO","1","20","5%"
2023-05-14,"GALICIA","16","131","12,21%"
2023-05-15,"A.S. A CORUÑA E CEE","7","59","11,86%"
2023-05-15,"A.S. FERROL","6","45","13,33%"
2023-05-15,"A.S. LUGO, A MARIÑA E MONFORTE","8","33","24,24%"
2023-05-15,"A.S. OURENSE, VERÍN E O BARCO","2","27","7,41%"
2023-05-15,"A.S. PONTEVEDRA E O SALNÉS","2","9","22,22%"
2023-05-15,"A.S. SANTIAGO E BARBANZA","6","56","10,71%"
2023-05-15,"A.S. VIGO","5","51","9,8%"
2023-05-15,"GALICIA","36","280","12,86%"
2023-05-16,"A.S. A CORUÑA E CEE","6","36","16,67%"
2023-05-16,"A.S. FERROL","4","23","17,39%"
2023-05-16,"A.S. LUGO, A MARIÑA E MONFORTE","4","40","10%"
2023-05-16,"A.S. OURENSE, VERÍN E O BARCO","2","26","7,69%"
2023-05-16,"A.S. PONTEVEDRA E O SALNÉS","1","10","10%"
2023-05-16,"A.S. SANTIAGO E BARBANZA","6","53","11,32%"
2023-05-16,"A.S. VIGO","3","36","8,33%"
2023-05-16,"GALICIA","26","224","11,61%"
2023-05-17,"A.S. A CORUÑA E CEE","8","58","13,79%"
2023-05-17,"A.S. FERROL","4","16","25%"
2023-05-17,"A.S. LUGO, A MARIÑA E MONFORTE","2","21","9,52%"
2023-05-17,"A.S. OURENSE, VERÍN E O BARCO","2","17","11,76%"
2023-05-17,"A.S. PONTEVEDRA E O SALNÉS","1","11","9,09%"
2023-05-17,"A.S. SANTIAGO E BARBANZA","3","29","10,34%"
2023-05-17,"A.S. VIGO","0","23","0%"
2023-05-17,"GALICIA","20","175","11,43%"
2023-05-18,"A.S. A CORUÑA E CEE","8","57","14,04%"
2023-05-18,"A.S. FERROL","4","35","11,43%"
2023-05-18,"A.S. LUGO, A MARIÑA E MONFORTE","2","26","7,69%"
2023-05-18,"A.S. OURENSE, VERÍN E O BARCO","0","12","0%"
2023-05-18,"A.S. PONTEVEDRA E O SALNÉS","4","16","25%"
2023-05-18,"A.S. SANTIAGO E BARBANZA","4","27","14,81%"
2023-05-18,"A.S. VIGO","6","52","11,54%"
2023-05-18,"GALICIA","28","225","12,44%"
2023-05-19,"A.S. A CORUÑA E CEE","10","37","27,03%"
2023-05-19,"A.S. FERROL","6","18","33,33%"
2023-05-19,"A.S. LUGO, A MARIÑA E MONFORTE","6","47","12,77%"
2023-05-19,"A.S. OURENSE, VERÍN E O BARCO","0","24","0%"
2023-05-19,"A.S. PONTEVEDRA E O SALNÉS","2","25","8%"
2023-05-19,"A.S. SANTIAGO E BARBANZA","3","40","7,5%"
2023-05-19,"A.S. VIGO","2","26","7,69%"
2023-05-19,"GALICIA","29","217","13,36%"
2023-05-20,"A.S. A CORUÑA E CEE","9","57","15,79%"
2023-05-20,"A.S. FERROL","3","11","27,27%"
2023-05-20,"A.S. LUGO, A MARIÑA E MONFORTE","3","26","11,54%"
2023-05-20,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2023-05-20,"A.S. PONTEVEDRA E O SALNÉS","0","8","0%"
2023-05-20,"A.S. SANTIAGO E BARBANZA","3","33","9,09%"
2023-05-20,"A.S. VIGO","3","30","10%"
2023-05-20,"GALICIA","21","180","11,67%"
2023-05-21,"A.S. A CORUÑA E CEE","4","29","13,79%"
2023-05-21,"A.S. FERROL","1","14","7,14%"
2023-05-21,"A.S. LUGO, A MARIÑA E MONFORTE","2","21","9,52%"
2023-05-21,"A.S. OURENSE, VERÍN E O BARCO","1","3","33,33%"
2023-05-21,"A.S. PONTEVEDRA E O SALNÉS","3","11","27,27%"
2023-05-21,"A.S. SANTIAGO E BARBANZA","2","19","10,53%"
2023-05-21,"A.S. VIGO","1","20","5%"
2023-05-21,"GALICIA","14","117","11,97%"
2023-05-22,"A.S. A CORUÑA E CEE","6","55","10,91%"
2023-05-22,"A.S. FERROL","3","25","12%"
2023-05-22,"A.S. LUGO, A MARIÑA E MONFORTE","2","29","6,9%"
2023-05-22,"A.S. OURENSE, VERÍN E O BARCO","2","25","8%"
2023-05-22,"A.S. PONTEVEDRA E O SALNÉS","1","22","4,55%"
2023-05-22,"A.S. SANTIAGO E BARBANZA","2","68","2,94%"
2023-05-22,"A.S. VIGO","10","40","25%"
2023-05-22,"GALICIA","26","264","9,85%"
2023-05-23,"A.S. A CORUÑA E CEE","11","54","20,37%"
2023-05-23,"A.S. FERROL","2","42","4,76%"
2023-05-23,"A.S. LUGO, A MARIÑA E MONFORTE","2","34","5,88%"
2023-05-23,"A.S. OURENSE, VERÍN E O BARCO","2","22","9,09%"
2023-05-23,"A.S. PONTEVEDRA E O SALNÉS","1","17","5,88%"
2023-05-23,"A.S. SANTIAGO E BARBANZA","7","40","17,5%"
2023-05-23,"A.S. VIGO","3","37","8,11%"
2023-05-23,"GALICIA","28","246","11,38%"
2023-05-24,"A.S. A CORUÑA E CEE","8","70","11,43%"
2023-05-24,"A.S. FERROL","5","22","22,73%"
2023-05-24,"A.S. LUGO, A MARIÑA E MONFORTE","3","36","8,33%"
2023-05-24,"A.S. OURENSE, VERÍN E O BARCO","3","16","18,75%"
2023-05-24,"A.S. PONTEVEDRA E O SALNÉS","1","12","8,33%"
2023-05-24,"A.S. SANTIAGO E BARBANZA","6","50","12%"
2023-05-24,"A.S. VIGO","7","42","16,67%"
2023-05-24,"GALICIA","33","248","13,31%"
2023-05-25,"A.S. A CORUÑA E CEE","6","51","11,76%"
2023-05-25,"A.S. FERROL","4","27","14,81%"
2023-05-25,"A.S. LUGO, A MARIÑA E MONFORTE","3","25","12%"
2023-05-25,"A.S. OURENSE, VERÍN E O BARCO","9","35","25,71%"
2023-05-25,"A.S. PONTEVEDRA E O SALNÉS","1","15","6,67%"
2023-05-25,"A.S. SANTIAGO E BARBANZA","7","47","14,89%"
2023-05-25,"A.S. VIGO","4","28","14,29%"
2023-05-25,"GALICIA","34","228","14,91%"
2023-05-26,"A.S. A CORUÑA E CEE","12","51","23,53%"
2023-05-26,"A.S. FERROL","2","25","8%"
2023-05-26,"A.S. LUGO, A MARIÑA E MONFORTE","2","22","9,09%"
2023-05-26,"A.S. OURENSE, VERÍN E O BARCO","1","28","3,57%"
2023-05-26,"A.S. PONTEVEDRA E O SALNÉS","3","19","15,79%"
2023-05-26,"A.S. SANTIAGO E BARBANZA","5","61","8,2%"
2023-05-26,"A.S. VIGO","3","34","8,82%"
2023-05-26,"GALICIA","28","240","11,67%"
2023-05-27,"A.S. A CORUÑA E CEE","11","61","18,03%"
2023-05-27,"A.S. FERROL","1","17","5,88%"
2023-05-27,"A.S. LUGO, A MARIÑA E MONFORTE","2","20","10%"
2023-05-27,"A.S. OURENSE, VERÍN E O BARCO","1","5","20%"
2023-05-27,"A.S. PONTEVEDRA E O SALNÉS","2","8","25%"
2023-05-27,"A.S. SANTIAGO E BARBANZA","5","47","10,64%"
2023-05-27,"A.S. VIGO","5","38","13,16%"
2023-05-27,"GALICIA","27","196","13,78%"
2023-05-28,"A.S. A CORUÑA E CEE","6","41","14,63%"
2023-05-28,"A.S. FERROL","2","15","13,33%"
2023-05-28,"A.S. LUGO, A MARIÑA E MONFORTE","5","19","26,32%"
2023-05-28,"A.S. OURENSE, VERÍN E O BARCO","1","5","20%"
2023-05-28,"A.S. PONTEVEDRA E O SALNÉS","3","5","60%"
2023-05-28,"A.S. SANTIAGO E BARBANZA","2","24","8,33%"
2023-05-28,"A.S. VIGO","3","23","13,04%"
2023-05-28,"GALICIA","22","132","16,67%"
2023-05-29,"A.S. A CORUÑA E CEE","3","43","6,98%"
2023-05-29,"A.S. FERROL","4","20","20%"
2023-05-29,"A.S. LUGO, A MARIÑA E MONFORTE","3","24","12,5%"
2023-05-29,"A.S. OURENSE, VERÍN E O BARCO","5","26","19,23%"
2023-05-29,"A.S. PONTEVEDRA E O SALNÉS","5","17","29,41%"
2023-05-29,"A.S. SANTIAGO E BARBANZA","4","55","7,27%"
2023-05-29,"A.S. VIGO","3","36","8,33%"
2023-05-29,"GALICIA","27","221","12,22%"
2023-05-30,"A.S. A CORUÑA E CEE","3","35","8,57%"
2023-05-30,"A.S. FERROL","2","18","11,11%"
2023-05-30,"A.S. LUGO, A MARIÑA E MONFORTE","3","29","10,34%"
2023-05-30,"A.S. OURENSE, VERÍN E O BARCO","3","35","8,57%"
2023-05-30,"A.S. PONTEVEDRA E O SALNÉS","2","12","16,67%"
2023-05-30,"A.S. SANTIAGO E BARBANZA","3","49","6,12%"
2023-05-30,"A.S. VIGO","4","34","11,76%"
2023-05-30,"GALICIA","20","212","9,43%"
2023-05-31,"A.S. A CORUÑA E CEE","7","39","17,95%"
2023-05-31,"A.S. FERROL","3","30","10%"
2023-05-31,"A.S. LUGO, A MARIÑA E MONFORTE","4","31","12,9%"
2023-05-31,"A.S. OURENSE, VERÍN E O BARCO","2","28","7,14%"
2023-05-31,"A.S. PONTEVEDRA E O SALNÉS","1","16","6,25%"
2023-05-31,"A.S. SANTIAGO E BARBANZA","4","49","8,16%"
2023-05-31,"A.S. VIGO","2","34","5,88%"
2023-05-31,"GALICIA","23","227","10,13%"
2023-06-01,"A.S. A CORUÑA E CEE","6","39","15,38%"
2023-06-01,"A.S. FERROL","0","21","0%"
2023-06-01,"A.S. LUGO, A MARIÑA E MONFORTE","0","18","0%"
2023-06-01,"A.S. OURENSE, VERÍN E O BARCO","4","27","14,81%"
2023-06-01,"A.S. PONTEVEDRA E O SALNÉS","4","12","33,33%"
2023-06-01,"A.S. SANTIAGO E BARBANZA","4","48","8,33%"
2023-06-01,"A.S. VIGO","5","44","11,36%"
2023-06-01,"GALICIA","23","209","11%"
2023-06-02,"A.S. A CORUÑA E CEE","8","50","16%"
2023-06-02,"A.S. FERROL","1","24","4,17%"
2023-06-02,"A.S. LUGO, A MARIÑA E MONFORTE","2","24","8,33%"
2023-06-02,"A.S. OURENSE, VERÍN E O BARCO","5","20","25%"
2023-06-02,"A.S. PONTEVEDRA E O SALNÉS","2","17","11,76%"
2023-06-02,"A.S. SANTIAGO E BARBANZA","5","52","9,62%"
2023-06-02,"A.S. VIGO","7","41","17,07%"
2023-06-02,"GALICIA","30","228","13,16%"
2023-06-03,"A.S. A CORUÑA E CEE","4","27","14,81%"
2023-06-03,"A.S. FERROL","2","15","13,33%"
2023-06-03,"A.S. LUGO, A MARIÑA E MONFORTE","0","22","0%"
2023-06-03,"A.S. OURENSE, VERÍN E O BARCO","1","7","14,29%"
2023-06-03,"A.S. PONTEVEDRA E O SALNÉS","1","9","11,11%"
2023-06-03,"A.S. SANTIAGO E BARBANZA","2","26","7,69%"
2023-06-03,"A.S. VIGO","2","20","10%"
2023-06-03,"GALICIA","12","126","9,52%"
2023-06-04,"A.S. A CORUÑA E CEE","8","43","18,6%"
2023-06-04,"A.S. FERROL","1","10","10%"
2023-06-04,"A.S. LUGO, A MARIÑA E MONFORTE","1","8","12,5%"
2023-06-04,"A.S. OURENSE, VERÍN E O BARCO","0","9","0%"
2023-06-04,"A.S. PONTEVEDRA E O SALNÉS","0","10","0%"
2023-06-04,"A.S. SANTIAGO E BARBANZA","2","26","7,69%"
2023-06-04,"A.S. VIGO","5","25","20%"
2023-06-04,"GALICIA","17","131","12,98%"
2023-06-05,"A.S. A CORUÑA E CEE","4","42","9,52%"
2023-06-05,"A.S. FERROL","1","19","5,26%"
2023-06-05,"A.S. LUGO, A MARIÑA E MONFORTE","5","31","16,13%"
2023-06-05,"A.S. OURENSE, VERÍN E O BARCO","8","26","30,77%"
2023-06-05,"A.S. PONTEVEDRA E O SALNÉS","3","16","18,75%"
2023-06-05,"A.S. SANTIAGO E BARBANZA","3","30","10%"
2023-06-05,"A.S. VIGO","6","53","11,32%"
2023-06-05,"GALICIA","30","217","13,82%"
2023-06-06,"A.S. A CORUÑA E CEE","11","52","21,15%"
2023-06-06,"A.S. FERROL","0","12","0%"
2023-06-06,"A.S. LUGO, A MARIÑA E MONFORTE","5","41","12,2%"
2023-06-06,"A.S. OURENSE, VERÍN E O BARCO","0","20","0%"
2023-06-06,"A.S. PONTEVEDRA E O SALNÉS","2","14","14,29%"
2023-06-06,"A.S. SANTIAGO E BARBANZA","2","22","9,09%"
2023-06-06,"A.S. VIGO","3","40","7,5%"
2023-06-06,"GALICIA","23","201","11,44%"
2023-06-07,"A.S. A CORUÑA E CEE","6","45","13,33%"
2023-06-07,"A.S. FERROL","0","15","0%"
2023-06-07,"A.S. LUGO, A MARIÑA E MONFORTE","7","25","28%"
2023-06-07,"A.S. OURENSE, VERÍN E O BARCO","1","21","4,76%"
2023-06-07,"A.S. PONTEVEDRA E O SALNÉS","3","16","18,75%"
2023-06-07,"A.S. SANTIAGO E BARBANZA","4","40","10%"
2023-06-07,"A.S. VIGO","2","26","7,69%"
2023-06-07,"GALICIA","23","188","12,23%"
2023-06-08,"A.S. A CORUÑA E CEE","8","59","13,56%"
2023-06-08,"A.S. FERROL","2","29","6,9%"
2023-06-08,"A.S. LUGO, A MARIÑA E MONFORTE","2","31","6,45%"
2023-06-08,"A.S. OURENSE, VERÍN E O BARCO","1","17","5,88%"
2023-06-08,"A.S. PONTEVEDRA E O SALNÉS","2","18","11,11%"
2023-06-08,"A.S. SANTIAGO E BARBANZA","4","42","9,52%"
2023-06-08,"A.S. VIGO","5","36","13,89%"
2023-06-08,"GALICIA","24","232","10,34%"
2023-06-09,"A.S. A CORUÑA E CEE","7","36","19,44%"
2023-06-09,"A.S. FERROL","0","29","0%"
2023-06-09,"A.S. LUGO, A MARIÑA E MONFORTE","4","24","16,67%"
2023-06-09,"A.S. OURENSE, VERÍN E O BARCO","0","16","0%"
2023-06-09,"A.S. PONTEVEDRA E O SALNÉS","4","15","26,67%"
2023-06-09,"A.S. SANTIAGO E BARBANZA","5","45","11,11%"
2023-06-09,"A.S. VIGO","1","26","3,85%"
2023-06-09,"GALICIA","21","191","10,99%"
2023-06-10,"A.S. A CORUÑA E CEE","4","43","9,3%"
2023-06-10,"A.S. FERROL","3","13","23,08%"
2023-06-10,"A.S. LUGO, A MARIÑA E MONFORTE","2","21","9,52%"
2023-06-10,"A.S. OURENSE, VERÍN E O BARCO","0","14","0%"
2023-06-10,"A.S. PONTEVEDRA E O SALNÉS","2","12","16,67%"
2023-06-10,"A.S. SANTIAGO E BARBANZA","2","20","10%"
2023-06-10,"A.S. VIGO","5","30","16,67%"
2023-06-10,"GALICIA","18","153","11,76%"
2023-06-11,"A.S. A CORUÑA E CEE","0","33","0%"
2023-06-11,"A.S. FERROL","1","8","12,5%"
2023-06-11,"A.S. LUGO, A MARIÑA E MONFORTE","4","24","16,67%"
2023-06-11,"A.S. OURENSE, VERÍN E O BARCO","0","2","0%"
2023-06-11,"A.S. PONTEVEDRA E O SALNÉS","1","7","14,29%"
2023-06-11,"A.S. SANTIAGO E BARBANZA","2","14","14,29%"
2023-06-11,"A.S. VIGO","2","18","11,11%"
2023-06-11,"GALICIA","10","106","9,43%"
2023-06-12,"A.S. A CORUÑA E CEE","10","61","16,39%"
2023-06-12,"A.S. FERROL","2","25","8%"
2023-06-12,"A.S. LUGO, A MARIÑA E MONFORTE","6","36","16,67%"
2023-06-12,"A.S. OURENSE, VERÍN E O BARCO","3","12","25%"
2023-06-12,"A.S. PONTEVEDRA E O SALNÉS","3","15","20%"
2023-06-12,"A.S. SANTIAGO E BARBANZA","1","47","2,13%"
2023-06-12,"A.S. VIGO","5","28","17,86%"
2023-06-12,"GALICIA","30","224","13,39%"
2023-06-13,"A.S. A CORUÑA E CEE","5","33","15,15%"
2023-06-13,"A.S. FERROL","0","15","0%"
2023-06-13,"A.S. LUGO, A MARIÑA E MONFORTE","6","31","19,35%"
2023-06-13,"A.S. OURENSE, VERÍN E O BARCO","0","21","0%"
2023-06-13,"A.S. PONTEVEDRA E O SALNÉS","3","11","27,27%"
2023-06-13,"A.S. SANTIAGO E BARBANZA","2","35","5,71%"
2023-06-13,"A.S. VIGO","2","41","4,88%"
2023-06-13,"GALICIA","18","187","9,63%"
2023-06-14,"A.S. A CORUÑA E CEE","6","39","15,38%"
2023-06-14,"A.S. FERROL","3","17","17,65%"
2023-06-14,"A.S. LUGO, A MARIÑA E MONFORTE","5","32","15,63%"
2023-06-14,"A.S. OURENSE, VERÍN E O BARCO","2","23","8,7%"
2023-06-14,"A.S. PONTEVEDRA E O SALNÉS","2","9","22,22%"
2023-06-14,"A.S. SANTIAGO E BARBANZA","2","42","4,76%"
2023-06-14,"A.S. VIGO","3","33","9,09%"
2023-06-14,"GALICIA","23","195","11,79%"
2023-06-15,"A.S. A CORUÑA E CEE","2","28","7,14%"
2023-06-15,"A.S. FERROL","2","17","11,76%"
2023-06-15,"A.S. LUGO, A MARIÑA E MONFORTE","3","27","11,11%"
2023-06-15,"A.S. OURENSE, VERÍN E O BARCO","1","17","5,88%"
2023-06-15,"A.S. PONTEVEDRA E O SALNÉS","1","5","20%"
2023-06-15,"A.S. SANTIAGO E BARBANZA","1","42","2,38%"
2023-06-15,"A.S. VIGO","1","22","4,55%"
2023-06-15,"GALICIA","11","158","6,96%"
2023-06-16,"A.S. A CORUÑA E CEE","5","51","9,8%"
2023-06-16,"A.S. FERROL","1","9","11,11%"
2023-06-16,"A.S. LUGO, A MARIÑA E MONFORTE","1","17","5,88%"
2023-06-16,"A.S. OURENSE, VERÍN E O BARCO","1","11","9,09%"
2023-06-16,"A.S. PONTEVEDRA E O SALNÉS","0","15","0%"
2023-06-16,"A.S. SANTIAGO E BARBANZA","1","30","3,33%"
2023-06-16,"A.S. VIGO","3","35","8,57%"
2023-06-16,"GALICIA","12","168","7,14%"
2023-06-17,"A.S. A CORUÑA E CEE","5","26","19,23%"
2023-06-17,"A.S. FERROL","0","18","0%"
2023-06-17,"A.S. LUGO, A MARIÑA E MONFORTE","3","18","16,67%"
2023-06-17,"A.S. OURENSE, VERÍN E O BARCO","0","6","0%"
2023-06-17,"A.S. PONTEVEDRA E O SALNÉS","0","10","0%"
2023-06-17,"A.S. SANTIAGO E BARBANZA","0","30","0%"
2023-06-17,"A.S. VIGO","1","22","4,55%"
2023-06-17,"GALICIA","9","130","6,92%"
2023-06-18,"A.S. A CORUÑA E CEE","4","25","16%"
2023-06-18,"A.S. FERROL","0","16","0%"
2023-06-18,"A.S. LUGO, A MARIÑA E MONFORTE","0","18","0%"
2023-06-18,"A.S. OURENSE, VERÍN E O BARCO","0","6","0%"
2023-06-18,"A.S. PONTEVEDRA E O SALNÉS","0","7","0%"
2023-06-18,"A.S. SANTIAGO E BARBANZA","1","8","12,5%"
2023-06-18,"A.S. VIGO","6","37","16,22%"
2023-06-18,"GALICIA","11","117","9,4%"
2023-06-19,"A.S. A CORUÑA E CEE","0","24","0%"
2023-06-19,"A.S. FERROL","1","14","7,14%"
2023-06-19,"A.S. LUGO, A MARIÑA E MONFORTE","2","24","8,33%"
2023-06-19,"A.S. OURENSE, VERÍN E O BARCO","1","13","7,69%"
2023-06-19,"A.S. PONTEVEDRA E O SALNÉS","0","19","0%"
2023-06-19,"A.S. SANTIAGO E BARBANZA","0","31","0%"
2023-06-19,"A.S. VIGO","2","33","6,06%"
2023-06-19,"GALICIA","6","158","3,8%"
2023-06-20,"A.S. A CORUÑA E CEE","6","41","14,63%"
2023-06-20,"A.S. FERROL","1","12","8,33%"
2023-06-20,"A.S. LUGO, A MARIÑA E MONFORTE","4","31","12,9%"
2023-06-20,"A.S. OURENSE, VERÍN E O BARCO","1","27","3,7%"
2023-06-20,"A.S. PONTEVEDRA E O SALNÉS","0","12","0%"
2023-06-20,"A.S. SANTIAGO E BARBANZA","4","31","12,9%"
2023-06-20,"A.S. VIGO","4","35","11,43%"
2023-06-20,"GALICIA","20","189","10,58%"
2023-06-21,"A.S. A CORUÑA E CEE","5","51","9,8%"
2023-06-21,"A.S. FERROL","0","15","0%"
2023-06-21,"A.S. LUGO, A MARIÑA E MONFORTE","2","16","12,5%"
2023-06-21,"A.S. OURENSE, VERÍN E O BARCO","2","21","9,52%"
2023-06-21,"A.S. PONTEVEDRA E O SALNÉS","1","17","5,88%"
2023-06-21,"A.S. SANTIAGO E BARBANZA","5","42","11,9%"
2023-06-21,"A.S. VIGO","4","36","11,11%"
2023-06-21,"GALICIA","19","198","9,6%"
2023-06-22,"A.S. A CORUÑA E CEE","5","44","11,36%"
2023-06-22,"A.S. FERROL","1","12","8,33%"
2023-06-22,"A.S. LUGO, A MARIÑA E MONFORTE","3","21","14,29%"
2023-06-22,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2023-06-22,"A.S. PONTEVEDRA E O SALNÉS","2","9","22,22%"
2023-06-22,"A.S. SANTIAGO E BARBANZA","5","29","17,24%"
2023-06-22,"A.S. VIGO","10","42","23,81%"
2023-06-22,"GALICIA","26","172","15,12%"
2023-06-23,"A.S. A CORUÑA E CEE","2","29","6,9%"
2023-06-23,"A.S. FERROL","1","16","6,25%"
2023-06-23,"A.S. LUGO, A MARIÑA E MONFORTE","2","18","11,11%"
2023-06-23,"A.S. OURENSE, VERÍN E O BARCO","12","39","30,77%"
2023-06-23,"A.S. PONTEVEDRA E O SALNÉS","2","7","28,57%"
2023-06-23,"A.S. SANTIAGO E BARBANZA","2","22","9,09%"
2023-06-23,"A.S. VIGO","2","26","7,69%"
2023-06-23,"GALICIA","23","157","14,65%"
2023-06-24,"A.S. A CORUÑA E CEE","7","23","30,43%"
2023-06-24,"A.S. FERROL","1","16","6,25%"
2023-06-24,"A.S. LUGO, A MARIÑA E MONFORTE","2","27","7,41%"
2023-06-24,"A.S. OURENSE, VERÍN E O BARCO","0","11","0%"
2023-06-24,"A.S. PONTEVEDRA E O SALNÉS","0","5","0%"
2023-06-24,"A.S. SANTIAGO E BARBANZA","0","17","0%"
2023-06-24,"A.S. VIGO","4","20","20%"
2023-06-24,"GALICIA","14","119","11,76%"
2023-06-25,"A.S. A CORUÑA E CEE","1","35","2,86%"
2023-06-25,"A.S. FERROL","1","24","4,17%"
