Fecha,Area_Sanitaria,Casos_Abiertos,Pruebas_PCR_Realizadas,Porcentaje_Infecciones
2024-03-13,"GALICIA","2","306","0,65%"
2024-03-14,"A.S. A CORUÑA E CEE","0","61","0%"
2024-03-14,"A.S. FERROL","0","22","0%"
2024-03-14,"A.S. LUGO, A MARIÑA E MONFORTE","0","56","0%"
2024-03-14,"A.S. OURENSE, VERÍN E O BARCO","0","52","0%"
2024-03-14,"A.S. PONTEVEDRA E O SALNÉS","0","13","0%"
2024-03-14,"A.S. SANTIAGO E BARBANZA","2","37","5,41%"
2024-03-14,"A.S. VIGO","0","51","0%"
2024-03-14,"GALICIA","2","292","0,68%"
2024-03-15,"A.S. A CORUÑA E CEE","2","37","5,41%"
2024-03-15,"A.S. FERROL","1","26","3,85%"
2024-03-15,"A.S. LUGO, A MARIÑA E MONFORTE","0","42","0%"
2024-03-15,"A.S. OURENSE, VERÍN E O BARCO","0","8","0%"
2024-03-15,"A.S. PONTEVEDRA E O SALNÉS","0","18","0%"
2024-03-15,"A.S. SANTIAGO E BARBANZA","0","64","0%"
2024-03-15,"A.S. VIGO","0","65","0%"
2024-03-15,"GALICIA","3","260","1,15%"
2024-03-16,"A.S. A CORUÑA E CEE","0","36","0%"
2024-03-16,"A.S. FERROL","0","20","0%"
2024-03-16,"A.S. LUGO, A MARIÑA E MONFORTE","0","22","0%"
2024-03-16,"A.S. OURENSE, VERÍN E O BARCO","0","10","0%"
2024-03-16,"A.S. PONTEVEDRA E O SALNÉS","2","18","11,11%"
2024-03-16,"A.S. SANTIAGO E BARBANZA","0","38","0%"
2024-03-16,"A.S. VIGO","0","47","0%"
2024-03-16,"GALICIA","2","191","1,05%"
2024-03-17,"A.S. A CORUÑA E CEE","1","33","3,03%"
2024-03-17,"A.S. FERROL","1","17","5,88%"
2024-03-17,"A.S. LUGO, A MARIÑA E MONFORTE","0","55","0%"
2024-03-17,"A.S. OURENSE, VERÍN E O BARCO","0","16","0%"
2024-03-17,"A.S. PONTEVEDRA E O SALNÉS","1","11","9,09%"
2024-03-17,"A.S. SANTIAGO E BARBANZA","1","30","3,33%"
2024-03-17,"A.S. VIGO","1","63","1,59%"
2024-03-17,"GALICIA","5","225","2,22%"
2024-03-18,"A.S. A CORUÑA E CEE","3","44","6,82%"
2024-03-18,"A.S. FERROL","0","24","0%"
2024-03-18,"A.S. LUGO, A MARIÑA E MONFORTE","0","30","0%"
2024-03-18,"A.S. OURENSE, VERÍN E O BARCO","0","42","0%"
2024-03-18,"A.S. PONTEVEDRA E O SALNÉS","0","27","0%"
2024-03-18,"A.S. SANTIAGO E BARBANZA","0","60","0%"
2024-03-18,"A.S. VIGO","0","71","0%"
2024-03-18,"GALICIA","3","298","1,01%"
2024-03-19,"A.S. A CORUÑA E CEE","1","64","1,56%"
2024-03-19,"A.S. FERROL","0","17","0%"
2024-03-19,"A.S. LUGO, A MARIÑA E MONFORTE","0","44","0%"
2024-03-19,"A.S. OURENSE, VERÍN E O BARCO","1","39","2,56%"
2024-03-19,"A.S. PONTEVEDRA E O SALNÉS","0","26","0%"
2024-03-19,"A.S. SANTIAGO E BARBANZA","0","50","0%"
2024-03-19,"A.S. VIGO","0","84","0%"
2024-03-19,"GALICIA","2","324","0,62%"
2024-03-20,"A.S. A CORUÑA E CEE","0","47","0%"
2024-03-20,"A.S. FERROL","0","22","0%"
2024-03-20,"A.S. LUGO, A MARIÑA E MONFORTE","2","46","4,35%"
2024-03-20,"A.S. OURENSE, VERÍN E O BARCO","0","14","0%"
2024-03-20,"A.S. PONTEVEDRA E O SALNÉS","0","23","0%"
2024-03-20,"A.S. SANTIAGO E BARBANZA","0","43","0%"
2024-03-20,"A.S. VIGO","0","51","0%"
2024-03-20,"GALICIA","2","246","0,81%"
2024-03-21,"A.S. A CORUÑA E CEE","0","45","0%"
2024-03-21,"A.S. FERROL","2","19","10,53%"
2024-03-21,"A.S. LUGO, A MARIÑA E MONFORTE","0","42","0%"
2024-03-21,"A.S. OURENSE, VERÍN E O BARCO","0","18","0%"
2024-03-21,"A.S. PONTEVEDRA E O SALNÉS","0","12","0%"
2024-03-21,"A.S. SANTIAGO E BARBANZA","1","48","2,08%"
2024-03-21,"A.S. VIGO","0","43","0%"
2024-03-21,"GALICIA","3","227","1,32%"
2024-03-22,"A.S. A CORUÑA E CEE","2","39","5,13%"
2024-03-22,"A.S. FERROL","1","22","4,55%"
2024-03-22,"A.S. LUGO, A MARIÑA E MONFORTE","2","52","3,85%"
2024-03-22,"A.S. OURENSE, VERÍN E O BARCO","0","13","0%"
2024-03-22,"A.S. PONTEVEDRA E O SALNÉS","1","21","4,76%"
2024-03-22,"A.S. SANTIAGO E BARBANZA","0","42","0%"
2024-03-22,"A.S. VIGO","0","52","0%"
2024-03-22,"GALICIA","6","241","2,49%"
2024-03-23,"A.S. A CORUÑA E CEE","3","70","4,29%"
2024-03-23,"A.S. FERROL","0","18","0%"
2024-03-23,"A.S. LUGO, A MARIÑA E MONFORTE","0","25","0%"
2024-03-23,"A.S. OURENSE, VERÍN E O BARCO","0","20","0%"
2024-03-23,"A.S. PONTEVEDRA E O SALNÉS","0","15","0%"
2024-03-23,"A.S. SANTIAGO E BARBANZA","0","42","0%"
2024-03-23,"A.S. VIGO","3","44","6,82%"
2024-03-23,"GALICIA","6","234","2,56%"
2024-03-24,"A.S. A CORUÑA E CEE","2","44","4,55%"
2024-03-24,"A.S. FERROL","0","11","0%"
2024-03-24,"A.S. LUGO, A MARIÑA E MONFORTE","1","34","2,94%"
2024-03-24,"A.S. OURENSE, VERÍN E O BARCO","0","8","0%"
2024-03-24,"A.S. PONTEVEDRA E O SALNÉS","1","19","5,26%"
2024-03-24,"A.S. SANTIAGO E BARBANZA","1","46","2,17%"
2024-03-24,"A.S. VIGO","0","60","0%"
2024-03-24,"GALICIA","5","222","2,25%"
2024-03-25,"A.S. A CORUÑA E CEE","1","42","2,38%"
2024-03-25,"A.S. FERROL","0","21","0%"
2024-03-25,"A.S. LUGO, A MARIÑA E MONFORTE","0","63","0%"
2024-03-25,"A.S. OURENSE, VERÍN E O BARCO","0","21","0%"
2024-03-25,"A.S. PONTEVEDRA E O SALNÉS","1","24","4,17%"
2024-03-25,"A.S. SANTIAGO E BARBANZA","2","53","3,77%"
2024-03-25,"A.S. VIGO","1","69","1,45%"
2024-03-25,"GALICIA","5","293","1,71%"
2024-03-26,"A.S. A CORUÑA E CEE","3","51","5,88%"
2024-03-26,"A.S. FERROL","0","27","0%"
2024-03-26,"A.S. LUGO, A MARIÑA E MONFORTE","1","51","1,96%"
2024-03-26,"A.S. OURENSE, VERÍN E O BARCO","0","34","0%"
2024-03-26,"A.S. PONTEVEDRA E O SALNÉS","1","22","4,55%"
2024-03-26,"A.S. SANTIAGO E BARBANZA","1","41","2,44%"
2024-03-26,"A.S. VIGO","1","49","2,04%"
2024-03-26,"GALICIA","7","275","2,55%"
2024-03-27,"A.S. A CORUÑA E CEE","1","46","2,17%"
2024-03-27,"A.S. FERROL","1","16","6,25%"
2024-03-27,"A.S. LUGO, A MARIÑA E MONFORTE","0","44","0%"
2024-03-27,"A.S. OURENSE, VERÍN E O BARCO","1","18","5,56%"
2024-03-27,"A.S. PONTEVEDRA E O SALNÉS","0","13","0%"
2024-03-27,"A.S. SANTIAGO E BARBANZA","1","65","1,54%"
2024-03-27,"A.S. VIGO","1","65","1,54%"
2024-03-27,"GALICIA","5","267","1,87%"
2024-03-28,"A.S. A CORUÑA E CEE","2","35","5,71%"
2024-03-28,"A.S. FERROL","0","16","0%"
2024-03-28,"A.S. LUGO, A MARIÑA E MONFORTE","0","39","0%"
2024-03-28,"A.S. OURENSE, VERÍN E O BARCO","0","20","0%"
2024-03-28,"A.S. PONTEVEDRA E O SALNÉS","0","9","0%"
2024-03-28,"A.S. SANTIAGO E BARBANZA","1","31","3,23%"
2024-03-28,"A.S. VIGO","0","36","0%"
2024-03-28,"GALICIA","3","186","1,61%"
2024-03-29,"A.S. A CORUÑA E CEE","2","34","5,88%"
2024-03-29,"A.S. FERROL","0","22","0%"
2024-03-29,"A.S. LUGO, A MARIÑA E MONFORTE","0","27","0%"
2024-03-29,"A.S. OURENSE, VERÍN E O BARCO","0","20","0%"
2024-03-29,"A.S. PONTEVEDRA E O SALNÉS","0","8","0%"
2024-03-29,"A.S. SANTIAGO E BARBANZA","1","47","2,13%"
2024-03-29,"A.S. VIGO","0","43","0%"
2024-03-29,"GALICIA","3","201","1,49%"
2024-03-30,"A.S. A CORUÑA E CEE","2","44","4,55%"
2024-03-30,"A.S. FERROL","1","20","5%"
2024-03-30,"A.S. LUGO, A MARIÑA E MONFORTE","2","45","4,44%"
2024-03-30,"A.S. OURENSE, VERÍN E O BARCO","0","16","0%"
2024-03-30,"A.S. PONTEVEDRA E O SALNÉS","0","13","0%"
2024-03-30,"A.S. SANTIAGO E BARBANZA","0","39","0%"
2024-03-30,"A.S. VIGO","0","53","0%"
2024-03-30,"GALICIA","5","230","2,17%"
2024-03-31,"A.S. A CORUÑA E CEE","3","48","6,25%"
2024-03-31,"A.S. FERROL","0","10","0%"
2024-03-31,"A.S. LUGO, A MARIÑA E MONFORTE","1","39","2,56%"
2024-03-31,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2024-03-31,"A.S. PONTEVEDRA E O SALNÉS","0","14","0%"
2024-03-31,"A.S. SANTIAGO E BARBANZA","0","41","0%"
2024-03-31,"A.S. VIGO","0","33","0%"
2024-03-31,"GALICIA","4","200","2%"
2024-04-01,"A.S. A CORUÑA E CEE","0","46","0%"
2024-04-01,"A.S. FERROL","0","15","0%"
2024-04-01,"A.S. LUGO, A MARIÑA E MONFORTE","1","59","1,69%"
2024-04-01,"A.S. OURENSE, VERÍN E O BARCO","0","30","0%"
2024-04-01,"A.S. PONTEVEDRA E O SALNÉS","0","24","0%"
2024-04-01,"A.S. SANTIAGO E BARBANZA","2","51","3,92%"
2024-04-01,"A.S. VIGO","0","77","0%"
2024-04-01,"GALICIA","3","302","0,99%"
2024-04-02,"A.S. A CORUÑA E CEE","1","39","2,56%"
2024-04-02,"A.S. FERROL","0","15","0%"
2024-04-02,"A.S. LUGO, A MARIÑA E MONFORTE","0","44","0%"
2024-04-02,"A.S. OURENSE, VERÍN E O BARCO","1","25","4%"
2024-04-02,"A.S. PONTEVEDRA E O SALNÉS","0","19","0%"
2024-04-02,"A.S. SANTIAGO E BARBANZA","0","42","0%"
2024-04-02,"A.S. VIGO","0","56","0%"
2024-04-02,"GALICIA","2","240","0,83%"
2024-04-03,"A.S. A CORUÑA E CEE","3","69","4,35%"
2024-04-03,"A.S. FERROL","0","17","0%"
2024-04-03,"A.S. LUGO, A MARIÑA E MONFORTE","0","37","0%"
2024-04-03,"A.S. OURENSE, VERÍN E O BARCO","0","20","0%"
2024-04-03,"A.S. PONTEVEDRA E O SALNÉS","0","22","0%"
2024-04-03,"A.S. SANTIAGO E BARBANZA","4","47","8,51%"
2024-04-03,"A.S. VIGO","1","50","2%"
2024-04-03,"GALICIA","8","262","3,05%"
2024-04-04,"A.S. A CORUÑA E CEE","2","50","4%"
2024-04-04,"A.S. FERROL","0","15","0%"
2024-04-04,"A.S. LUGO, A MARIÑA E MONFORTE","0","33","0%"
2024-04-04,"A.S. OURENSE, VERÍN E O BARCO","0","19","0%"
2024-04-04,"A.S. PONTEVEDRA E O SALNÉS","0","19","0%"
2024-04-04,"A.S. SANTIAGO E BARBANZA","0","29","0%"
2024-04-04,"A.S. VIGO","1","54","1,85%"
2024-04-04,"GALICIA","3","219","1,37%"
2024-04-05,"A.S. A CORUÑA E CEE","2","58","3,45%"
2024-04-05,"A.S. FERROL","3","21","14,29%"
2024-04-05,"A.S. LUGO, A MARIÑA E MONFORTE","0","36","0%"
2024-04-05,"A.S. OURENSE, VERÍN E O BARCO","0","25","0%"
2024-04-05,"A.S. PONTEVEDRA E O SALNÉS","0","16","0%"
2024-04-05,"A.S. SANTIAGO E BARBANZA","5","58","8,62%"
2024-04-05,"A.S. VIGO","2","46","4,35%"
2024-04-05,"GALICIA","12","260","4,62%"
2024-04-06,"A.S. A CORUÑA E CEE","2","38","5,26%"
2024-04-06,"A.S. FERROL","0","14","0%"
2024-04-06,"A.S. LUGO, A MARIÑA E MONFORTE","1","43","2,33%"
2024-04-06,"A.S. OURENSE, VERÍN E O BARCO","0","6","0%"
2024-04-06,"A.S. PONTEVEDRA E O SALNÉS","0","17","0%"
2024-04-06,"A.S. SANTIAGO E BARBANZA","0","42","0%"
2024-04-06,"A.S. VIGO","0","50","0%"
2024-04-06,"GALICIA","3","210","1,43%"
2024-04-07,"A.S. A CORUÑA E CEE","1","39","2,56%"
2024-04-07,"A.S. FERROL","0","18","0%"
2024-04-07,"A.S. LUGO, A MARIÑA E MONFORTE","1","36","2,78%"
2024-04-07,"A.S. OURENSE, VERÍN E O BARCO","1","18","5,56%"
2024-04-07,"A.S. PONTEVEDRA E O SALNÉS","1","7","14,29%"
2024-04-07,"A.S. SANTIAGO E BARBANZA","1","27","3,7%"
2024-04-07,"A.S. VIGO","4","36","11,11%"
2024-04-07,"GALICIA","9","181","4,97%"
2024-04-08,"A.S. A CORUÑA E CEE","3","55","5,45%"
2024-04-08,"A.S. FERROL","0","21","0%"
2024-04-08,"A.S. LUGO, A MARIÑA E MONFORTE","0","39","0%"
2024-04-08,"A.S. OURENSE, VERÍN E O BARCO","0","24","0%"
2024-04-08,"A.S. PONTEVEDRA E O SALNÉS","0","19","0%"
2024-04-08,"A.S. SANTIAGO E BARBANZA","1","46","2,17%"
2024-04-08,"A.S. VIGO","0","54","0%"
2024-04-08,"GALICIA","4","258","1,55%"
2024-04-09,"A.S. A CORUÑA E CEE","1","57","1,75%"
2024-04-09,"A.S. FERROL","0","20","0%"
2024-04-09,"A.S. LUGO, A MARIÑA E MONFORTE","0","37","0%"
2024-04-09,"A.S. OURENSE, VERÍN E O BARCO","0","18","0%"
2024-04-09,"A.S. PONTEVEDRA E O SALNÉS","1","15","6,67%"
2024-04-09,"A.S. SANTIAGO E BARBANZA","2","39","5,13%"
2024-04-09,"A.S. VIGO","2","53","3,77%"
2024-04-09,"GALICIA","6","239","2,51%"
2024-04-10,"A.S. A CORUÑA E CEE","1","43","2,33%"
2024-04-10,"A.S. FERROL","0","13","0%"
2024-04-10,"A.S. LUGO, A MARIÑA E MONFORTE","1","34","2,94%"
2024-04-10,"A.S. OURENSE, VERÍN E O BARCO","0","12","0%"
2024-04-10,"A.S. PONTEVEDRA E O SALNÉS","1","17","5,88%"
2024-04-10,"A.S. SANTIAGO E BARBANZA","3","39","7,69%"
2024-04-10,"A.S. VIGO","2","49","4,08%"
2024-04-10,"GALICIA","8","207","3,86%"
2024-04-11,"A.S. A CORUÑA E CEE","1","23","4,35%"
2024-04-11,"A.S. FERROL","2","17","11,76%"
2024-04-11,"A.S. LUGO, A MARIÑA E MONFORTE","0","40","0%"
2024-04-11,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2024-04-11,"A.S. PONTEVEDRA E O SALNÉS","0","13","0%"
2024-04-11,"A.S. SANTIAGO E BARBANZA","0","40","0%"
2024-04-11,"A.S. VIGO","0","37","0%"
2024-04-11,"GALICIA","3","185","1,62%"
2024-04-12,"A.S. A CORUÑA E CEE","1","56","1,79%"
2024-04-12,"A.S. FERROL","0","15","0%"
2024-04-12,"A.S. LUGO, A MARIÑA E MONFORTE","0","45","0%"
2024-04-12,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2024-04-12,"A.S. PONTEVEDRA E O SALNÉS","1","15","6,67%"
2024-04-12,"A.S. SANTIAGO E BARBANZA","1","50","2%"
2024-04-12,"A.S. VIGO","1","60","1,67%"
2024-04-12,"GALICIA","4","256","1,56%"
2024-04-13,"A.S. A CORUÑA E CEE","0","32","0%"
2024-04-13,"A.S. FERROL","0","19","0%"
2024-04-13,"A.S. LUGO, A MARIÑA E MONFORTE","1","23","4,35%"
2024-04-13,"A.S. OURENSE, VERÍN E O BARCO","0","13","0%"
2024-04-13,"A.S. PONTEVEDRA E O SALNÉS","1","16","6,25%"
2024-04-13,"A.S. SANTIAGO E BARBANZA","0","44","0%"
2024-04-13,"A.S. VIGO","1","40","2,5%"
2024-04-13,"GALICIA","3","187","1,6%"
2024-04-14,"A.S. A CORUÑA E CEE","1","33","3,03%"
2024-04-14,"A.S. FERROL","1","14","7,14%"
2024-04-14,"A.S. LUGO, A MARIÑA E MONFORTE","1","35","2,86%"
2024-04-14,"A.S. OURENSE, VERÍN E O BARCO","0","9","0%"
2024-04-14,"A.S. PONTEVEDRA E O SALNÉS","1","13","7,69%"
2024-04-14,"A.S. SANTIAGO E BARBANZA","1","24","4,17%"
2024-04-14,"A.S. VIGO","1","29","3,45%"
2024-04-14,"GALICIA","6","157","3,82%"
2024-04-15,"A.S. A CORUÑA E CEE","0","54","0%"
2024-04-15,"A.S. FERROL","2","19","10,53%"
2024-04-15,"A.S. LUGO, A MARIÑA E MONFORTE","2","33","6,06%"
2024-04-15,"A.S. OURENSE, VERÍN E O BARCO","0","24","0%"
2024-04-15,"A.S. PONTEVEDRA E O SALNÉS","4","20","20%"
2024-04-15,"A.S. SANTIAGO E BARBANZA","1","46","2,17%"
2024-04-15,"A.S. VIGO","3","51","5,88%"
2024-04-15,"GALICIA","12","247","4,86%"
2024-04-16,"A.S. A CORUÑA E CEE","1","31","3,23%"
2024-04-16,"A.S. FERROL","0","18","0%"
2024-04-16,"A.S. LUGO, A MARIÑA E MONFORTE","0","30","0%"
2024-04-16,"A.S. OURENSE, VERÍN E O BARCO","0","17","0%"
2024-04-16,"A.S. PONTEVEDRA E O SALNÉS","0","27","0%"
2024-04-16,"A.S. SANTIAGO E BARBANZA","0","37","0%"
2024-04-16,"A.S. VIGO","0","56","0%"
2024-04-16,"GALICIA","1","216","0,46%"
2024-04-17,"A.S. A CORUÑA E CEE","1","50","2%"
2024-04-17,"A.S. FERROL","0","17","0%"
2024-04-17,"A.S. LUGO, A MARIÑA E MONFORTE","0","31","0%"
2024-04-17,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2024-04-17,"A.S. PONTEVEDRA E O SALNÉS","0","20","0%"
2024-04-17,"A.S. SANTIAGO E BARBANZA","4","45","8,89%"
2024-04-17,"A.S. VIGO","2","56","3,57%"
2024-04-17,"GALICIA","7","234","2,99%"
2024-04-18,"A.S. A CORUÑA E CEE","1","39","2,56%"
2024-04-18,"A.S. FERROL","1","16","6,25%"
2024-04-18,"A.S. LUGO, A MARIÑA E MONFORTE","2","31","6,45%"
2024-04-18,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2024-04-18,"A.S. PONTEVEDRA E O SALNÉS","0","20","0%"
2024-04-18,"A.S. SANTIAGO E BARBANZA","1","28","3,57%"
2024-04-18,"A.S. VIGO","1","45","2,22%"
2024-04-18,"GALICIA","6","194","3,09%"
2024-04-19,"A.S. A CORUÑA E CEE","1","41","2,44%"
2024-04-19,"A.S. FERROL","2","33","6,06%"
2024-04-19,"A.S. LUGO, A MARIÑA E MONFORTE","1","29","3,45%"
2024-04-19,"A.S. OURENSE, VERÍN E O BARCO","0","24","0%"
2024-04-19,"A.S. PONTEVEDRA E O SALNÉS","0","17","0%"
2024-04-19,"A.S. SANTIAGO E BARBANZA","0","43","0%"
2024-04-19,"A.S. VIGO","1","42","2,38%"
2024-04-19,"GALICIA","5","229","2,18%"
2024-04-20,"A.S. A CORUÑA E CEE","1","26","3,85%"
2024-04-20,"A.S. FERROL","1","10","10%"
2024-04-20,"A.S. LUGO, A MARIÑA E MONFORTE","1","32","3,13%"
2024-04-20,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2024-04-20,"A.S. PONTEVEDRA E O SALNÉS","0","15","0%"
2024-04-20,"A.S. SANTIAGO E BARBANZA","0","22","0%"
2024-04-20,"A.S. VIGO","1","37","2,7%"
2024-04-20,"GALICIA","4","157","2,55%"
2024-04-21,"A.S. A CORUÑA E CEE","2","30","6,67%"
2024-04-21,"A.S. FERROL","1","8","12,5%"
2024-04-21,"A.S. LUGO, A MARIÑA E MONFORTE","0","28","0%"
2024-04-21,"A.S. OURENSE, VERÍN E O BARCO","0","17","0%"
2024-04-21,"A.S. PONTEVEDRA E O SALNÉS","1","21","4,76%"
2024-04-21,"A.S. SANTIAGO E BARBANZA","2","32","6,25%"
2024-04-21,"A.S. VIGO","0","19","0%"
2024-04-21,"GALICIA","6","155","3,87%"
2024-04-22,"A.S. A CORUÑA E CEE","0","35","0%"
2024-04-22,"A.S. FERROL","1","15","6,67%"
2024-04-22,"A.S. LUGO, A MARIÑA E MONFORTE","3","22","13,64%"
2024-04-22,"A.S. OURENSE, VERÍN E O BARCO","1","16","6,25%"
2024-04-22,"A.S. PONTEVEDRA E O SALNÉS","0","13","0%"
2024-04-22,"A.S. SANTIAGO E BARBANZA","2","37","5,41%"
2024-04-22,"A.S. VIGO","0","41","0%"
2024-04-22,"GALICIA","7","179","3,91%"
2024-04-23,"A.S. A CORUÑA E CEE","6","53","11,32%"
2024-04-23,"A.S. FERROL","1","19","5,26%"
2024-04-23,"A.S. LUGO, A MARIÑA E MONFORTE","0","39","0%"
2024-04-23,"A.S. OURENSE, VERÍN E O BARCO","0","12","0%"
2024-04-23,"A.S. PONTEVEDRA E O SALNÉS","1","18","5,56%"
2024-04-23,"A.S. SANTIAGO E BARBANZA","1","26","3,85%"
2024-04-23,"A.S. VIGO","0","55","0%"
2024-04-23,"GALICIA","9","222","4,05%"
2024-04-24,"A.S. A CORUÑA E CEE","1","31","3,23%"
2024-04-24,"A.S. FERROL","1","13","7,69%"
2024-04-24,"A.S. LUGO, A MARIÑA E MONFORTE","2","33","6,06%"
2024-04-24,"A.S. OURENSE, VERÍN E O BARCO","1","12","8,33%"
2024-04-24,"A.S. PONTEVEDRA E O SALNÉS","1","12","8,33%"
2024-04-24,"A.S. SANTIAGO E BARBANZA","2","42","4,76%"
2024-04-24,"A.S. VIGO","2","53","3,77%"
2024-04-24,"GALICIA","10","196","5,1%"
2024-04-25,"A.S. A CORUÑA E CEE","0","41","0%"
2024-04-25,"A.S. FERROL","1","21","4,76%"
2024-04-25,"A.S. LUGO, A MARIÑA E MONFORTE","1","37","2,7%"
2024-04-25,"A.S. OURENSE, VERÍN E O BARCO","0","15","0%"
2024-04-25,"A.S. PONTEVEDRA E O SALNÉS","2","14","14,29%"
2024-04-25,"A.S. SANTIAGO E BARBANZA","1","32","3,13%"
2024-04-25,"A.S. VIGO","2","33","6,06%"
2024-04-25,"GALICIA","7","193","3,63%"
2024-04-26,"A.S. A CORUÑA E CEE","2","47","4,26%"
2024-04-26,"A.S. FERROL","0","19","0%"
2024-04-26,"A.S. LUGO, A MARIÑA E MONFORTE","0","26","0%"
2024-04-26,"A.S. OURENSE, VERÍN E O BARCO","1","19","5,26%"
2024-04-26,"A.S. PONTEVEDRA E O SALNÉS","1","11","9,09%"
2024-04-26,"A.S. SANTIAGO E BARBANZA","3","45","6,67%"
2024-04-26,"A.S. VIGO","0","51","0%"
2024-04-26,"GALICIA","7","218","3,21%"
2024-04-27,"A.S. A CORUÑA E CEE","0","28","0%"
2024-04-27,"A.S. FERROL","0","17","0%"
2024-04-27,"A.S. LUGO, A MARIÑA E MONFORTE","1","31","3,23%"
2024-04-27,"A.S. OURENSE, VERÍN E O BARCO","0","14","0%"
2024-04-27,"A.S. PONTEVEDRA E O SALNÉS","1","12","8,33%"
2024-04-27,"A.S. SANTIAGO E BARBANZA","2","38","5,26%"
2024-04-27,"A.S. VIGO","0","24","0%"
2024-04-27,"GALICIA","4","164","2,44%"
2024-04-28,"A.S. A CORUÑA E CEE","0","21","0%"
2024-04-28,"A.S. FERROL","1","10","10%"
2024-04-28,"A.S. LUGO, A MARIÑA E MONFORTE","0","25","0%"
2024-04-28,"A.S. OURENSE, VERÍN E O BARCO","0","10","0%"
2024-04-28,"A.S. PONTEVEDRA E O SALNÉS","0","15","0%"
2024-04-28,"A.S. SANTIAGO E BARBANZA","1","20","5%"
2024-04-28,"A.S. VIGO","0","21","0%"
2024-04-28,"GALICIA","2","122","1,64%"
2024-04-29,"A.S. A CORUÑA E CEE","2","45","4,44%"
2024-04-29,"A.S. FERROL","0","20","0%"
2024-04-29,"A.S. LUGO, A MARIÑA E MONFORTE","4","41","9,76%"
2024-04-29,"A.S. OURENSE, VERÍN E O BARCO","0","21","0%"
2024-04-29,"A.S. PONTEVEDRA E O SALNÉS","0","12","0%"
2024-04-29,"A.S. SANTIAGO E BARBANZA","1","38","2,63%"
2024-04-29,"A.S. VIGO","0","35","0%"
2024-04-29,"GALICIA","7","212","3,3%"
2024-04-30,"A.S. A CORUÑA E CEE","2","29","6,9%"
2024-04-30,"A.S. FERROL","0","15","0%"
2024-04-30,"A.S. LUGO, A MARIÑA E MONFORTE","2","34","5,88%"
2024-04-30,"A.S. OURENSE, VERÍN E O BARCO","0","10","0%"
2024-04-30,"A.S. PONTEVEDRA E O SALNÉS","1","14","7,14%"
2024-04-30,"A.S. SANTIAGO E BARBANZA","1","43","2,33%"
2024-04-30,"A.S. VIGO","1","52","1,92%"
2024-04-30,"GALICIA","7","197","3,55%"
2024-05-01,"A.S. A CORUÑA E CEE","1","38","2,63%"
2024-05-01,"A.S. FERROL","2","16","12,5%"
2024-05-01,"A.S. LUGO, A MARIÑA E MONFORTE","2","25","8%"
2024-05-01,"A.S. OURENSE, VERÍN E O BARCO","1","10","10%"
2024-05-01,"A.S. PONTEVEDRA E O SALNÉS","0","10","0%"
2024-05-01,"A.S. SANTIAGO E BARBANZA","3","37","8,11%"
2024-05-01,"A.S. VIGO","0","30","0%"
2024-05-01,"GALICIA","9","166","5,42%"
2024-05-02,"A.S. A CORUÑA E CEE","2","30","6,67%"
2024-05-02,"A.S. FERROL","0","15","0%"
2024-05-02,"A.S. LUGO, A MARIÑA E MONFORTE","0","24","0%"
2024-05-02,"A.S. OURENSE, VERÍN E O BARCO","1","15","6,67%"
2024-05-02,"A.S. PONTEVEDRA E O SALNÉS","2","13","15,38%"
2024-05-02,"A.S. SANTIAGO E BARBANZA","6","41","14,63%"
2024-05-02,"A.S. VIGO","4","41","9,76%"
2024-05-02,"GALICIA","15","179","8,38%"
2024-05-03,"A.S. A CORUÑA E CEE","3","59","5,08%"
2024-05-03,"A.S. FERROL","2","7","28,57%"
2024-05-03,"A.S. LUGO, A MARIÑA E MONFORTE","1","51","1,96%"
2024-05-03,"A.S. OURENSE, VERÍN E O BARCO","1","14","7,14%"
2024-05-03,"A.S. PONTEVEDRA E O SALNÉS","0","11","0%"
2024-05-03,"A.S. SANTIAGO E BARBANZA","1","33","3,03%"
2024-05-03,"A.S. VIGO","0","41","0%"
2024-05-03,"GALICIA","8","216","3,7%"
2024-05-04,"A.S. A CORUÑA E CEE","0","27","0%"
2024-05-04,"A.S. FERROL","1","13","7,69%"
2024-05-04,"A.S. LUGO, A MARIÑA E MONFORTE","0","25","0%"
2024-05-04,"A.S. OURENSE, VERÍN E O BARCO","0","12","0%"
2024-05-04,"A.S. PONTEVEDRA E O SALNÉS","2","17","11,76%"
2024-05-04,"A.S. SANTIAGO E BARBANZA","0","22","0%"
2024-05-04,"A.S. VIGO","1","39","2,56%"
2024-05-04,"GALICIA","4","155","2,58%"
2024-05-05,"A.S. A CORUÑA E CEE","2","29","6,9%"
2024-05-05,"A.S. FERROL","1","12","8,33%"
2024-05-05,"A.S. LUGO, A MARIÑA E MONFORTE","5","44","11,36%"
2024-05-05,"A.S. OURENSE, VERÍN E O BARCO","0","6","0%"
2024-05-05,"A.S. PONTEVEDRA E O SALNÉS","0","17","0%"
2024-05-05,"A.S. SANTIAGO E BARBANZA","7","37","18,92%"
